postal_code,price,number_of_bedrooms,living_area,equiped_kitchen,furnished,terrace,garden,swimming_pool,property_type_Apartment_Apartment,property_type_Apartment_Duplex,property_type_Apartment_Ground floor,property_type_Apartment_Loft,property_type_Apartment_Penthouse,property_type_Apartment_Studio,property_type_Apartment_Triplex,property_type_House_Bungalow,property_type_House_Chalet,property_type_House_Cottage,property_type_House_Mansion,property_type_House_Master house,property_type_House_Mixed building,property_type_House_Residence,property_type_House_Villa
-0.7460684494535075,-0.363661429925374,-0.5347111280317891,-0.5773465051606754,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.35562685802330857,-0.5347111280317891,-0.5555000241189479,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.35562685802330857,-0.5347111280317891,-0.5555000241189479,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.35562685802330857,-0.5347111280317891,-0.5773465051606754,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.339959245984984,-0.5347111280317891,-0.5227303025563569,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.33421183051363884,-0.5347111280317891,-0.5227303025563569,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.22753428814515733,-0.5347111280317891,-0.5555000241189479,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.20785135844876973,-0.5347111280317891,-0.5555000241189479,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.021513063013068323,-0.5347111280317891,-0.5445767835980843,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.3948313173925734,-0.5347111280317891,-0.5445767835980843,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.41451424708896095,-0.5347111280317891,-0.5336535430772206,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.35562685802330857,-0.5347111280317891,-0.5773465051606754,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.35169027208403103,-0.5347111280317891,-0.5445767835980843,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.35562685802330857,-0.5347111280317891,-0.5555000241189479,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.35562685802330857,-0.5347111280317891,-0.5773465051606754,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.2192556479148567,-0.5347111280317891,-0.5227303025563569,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.5626558491558525,-0.5347111280317891,-0.6319627077649941,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.5663877326262877,-0.5347111280317891,-0.7084253914110401,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.5663877326262877,-0.5347111280317891,-0.6975021508901764,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.37530978771969614,-0.5347111280317891,-0.5882697456815391,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,0.16956881847946248,0.23270424834677156,-0.3151887326599461,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,0.16956881847946248,0.23270424834677156,-0.3151887326599461,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,0.16956881847946248,0.23270424834677156,-0.3151887326599461,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,0.16956881847946248,0.23270424834677156,-0.3151887326599461,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.6596572632855899,-1.3021265044103496,-0.872273999223996,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.5311631616416325,-1.3021265044103496,-0.7411951129736313,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.5663483667668949,-1.3021265044103496,-0.7084253914110401,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.5311631616416325,-1.3021265044103496,-0.7411951129736313,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.7181037547260433,-1.3021265044103496,-0.8504275181822685,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.37530978771969614,-0.5347111280317891,-0.5555000241189479,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.36751534755992665,-0.5347111280317891,-0.5773465051606754,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.35964217568137163,-0.5347111280317891,-0.5227303025563569,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.24721721784154493,-0.5347111280317891,-0.5555000241189479,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.41451424708896095,-0.5347111280317891,-0.5773465051606754,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.35562685802330857,-0.5347111280317891,-0.5882697456815391,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.37530978771969614,-0.5347111280317891,-0.5882697456815391,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.6090878803096309,-0.5347111280317891,-0.7411951129736313,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.8579085619873562,-0.03275201586970564,0.23270424834677156,0.18728033129978502,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.8579085619873562,-0.02094225805187308,0.23270424834677156,0.18728033129978502,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.8579085619873562,0.030233359158734676,0.23270424834677156,0.2855894959875585,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.8579085619873562,0.08140897636934244,0.23270424834677156,0.2855894959875585,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.8355405394805865,0.22706265612261067,1.0001196247253321,0.7662120789055622,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.932468637009922,0.41995536714720916,-0.5347111280317891,-0.4462676189103108,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.932468637009922,-0.06818128932320332,-1.3021265044103496,-0.7739648345362224,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.932468637009922,-0.05243494556609324,-1.3021265044103496,-0.6538091888067215,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.932468637009922,0.4553846406007068,-0.5347111280317891,-0.48996058099376566,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.932468637009922,-0.18627886750152892,-1.3021265044103496,-0.8941204802657233,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.932468637009922,-0.18627886750152892,-1.3021265044103496,-0.8504275181822685,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.48191647154127065,-0.5347111280317891,-0.6538091888067215,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.560648190326821,-0.5347111280317891,-0.5118070620354931,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.6196969794159839,-0.5347111280317891,-0.6538091888067215,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.5803311200232086,-0.5347111280317891,-0.5118070620354931,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.6787457685051467,-0.5347111280317891,-0.6756556698484489,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.6787457685051467,-0.5347111280317891,-0.6756556698484489,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.38350182305933267,-0.5347111280317891,-0.46811409995203823,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.5212823309340459,-0.5347111280317891,-0.5555000241189479,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.5882042919017637,-0.5347111280317891,-0.7302718724527675,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.34413596366655747,-0.5347111280317891,-0.46811409995203823,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.560648190326821,-0.5347111280317891,-0.5555000241189479,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.6393799091123714,-0.5347111280317891,-0.7302718724527675,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.36381889336294504,-0.5347111280317891,-0.46811409995203823,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.43231548870637393,-0.5347111280317891,-0.5555000241189479,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.37562865118077765,-0.5347111280317891,-0.46811409995203823,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.4519984184027615,-0.5347111280317891,-0.5555000241189479,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.7259847997764769,-0.5347111280317891,-0.7302718724527675,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.4228676824521079,-0.5347111280317891,-0.46811409995203823,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.5015994012376582,-0.5347111280317891,-0.5555000241189479,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.7456677294728645,-0.5347111280317891,-0.7302718724527675,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.4307408543306629,-0.5347111280317891,-0.46811409995203823,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.6196969794159839,-0.5347111280317891,-0.5555000241189479,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.7574774872906971,-0.5347111280317891,-0.7302718724527675,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.44255061214849545,0.23270424834677156,-0.3698049352642647,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.3244530339701699,0.23270424834677156,-0.3698049352642647,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.36381889336294504,0.23270424834677156,-0.3698049352642647,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.36381889336294504,0.23270424834677156,-0.3698049352642647,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.7181116278979218,-1.3021265044103496,-0.7084253914110401,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.5212823309340459,-0.5347111280317891,-0.5555000241189479,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.5803311200232086,-0.5347111280317891,-0.6756556698484489,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.5803311200232086,-0.5347111280317891,-0.6756556698484489,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.4937262293591032,-0.5347111280317891,-0.5555000241189479,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.4110579246342753,-0.5347111280317891,-0.46811409995203823,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.659062838808759,-0.5347111280317891,-0.7302718724527675,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.5212823309340459,-0.5347111280317891,-0.6428859482858578,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.24572131518461945,-0.5347111280317891,-0.46811409995203823,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.36381889336294504,-0.5347111280317891,-0.5555000241189479,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.5094725731162133,-0.5347111280317891,-0.7302718724527675,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.7460684494535075,-0.3244530339701699,0.23270424834677156,-0.3698049352642647,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.4047593871314313,-1.3021265044103496,-0.7630415940153586,1.5054633726446598,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.3102813245887708,-1.3021265044103496,-0.8613507587031322,1.5054633726446598,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.4205057308885414,-1.3021265044103496,-0.8504275181822685,1.5054633726446598,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.39491792228323747,-1.3021265044103496,-0.7739648345362224,1.5054633726446598,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.4913642777955367,-1.3021265044103496,-0.905043720786587,-0.6642014521697932,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.3752349925868499,-1.3021265044103496,-0.8176577966196773,1.5054633726446598,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.18824716047116768,-1.3021265044103496,-0.5991929862024029,1.5054633726446598,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.6567008872451925,-1.3021265044103496,-0.9596599233909057,1.5054633726446598,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.2748520511352731,-0.5347111280317891,-0.6210394672441303,1.5054633726446598,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.2079300901675553,-0.5347111280317891,-0.5882697456815391,1.5054633726446598,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.17446910968369636,-0.5347111280317891,-0.5445767835980843,1.5054633726446598,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.15675447295694753,-0.5347111280317891,-0.5664232646398117,1.5054633726446598,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.14494471513911497,-0.5347111280317891,-0.5336535430772206,1.5054633726446598,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.14100812919983743,-0.5347111280317891,-0.5336535430772206,1.5054633726446598,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.1331349573212824,-0.5347111280317891,-0.5227303025563569,1.5054633726446598,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.08195934011067464,-0.5347111280317891,-0.5118070620354931,1.5054633726446598,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.07802275417139712,-0.5347111280317891,-0.5336535430772206,1.5054633726446598,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.06818128932320332,-0.5347111280317891,-0.5008838215146294,1.5054633726446598,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.04653006665717696,-0.5347111280317891,-0.4571908594311745,1.5054633726446598,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.27878863707455065,-0.5347111280317891,-0.6319627077649941,1.5054633726446598,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.09180080495886844,-0.5347111280317891,-0.5445767835980843,1.5054633726446598,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.10164226980706224,-0.5347111280317891,-0.5336535430772206,1.5054633726446598,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.16462764483550255,-0.5347111280317891,-0.5445767835980843,1.5054633726446598,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.18824716047116768,-0.5347111280317891,-0.5991929862024029,1.5054633726446598,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.026847136960789362,-0.5347111280317891,-0.5664232646398117,1.5054633726446598,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,0.026296773219457156,-0.5347111280317891,-0.5118070620354931,1.5054633726446598,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.3122496175584096,-0.5347111280317891,-0.6210394672441303,1.5054633726446598,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,-0.3102813245887708,-0.5347111280317891,-0.6319627077649941,1.5054633726446598,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,0.07747239043006492,0.23270424834677156,-0.3479584542225373,1.5054633726446598,-0.14039727906050145,0.47538136648093793,0.9223313719965097,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5783082806527345,0.2506821717582758,0.23270424834677156,-0.3151887326599461,1.5054633726446598,-0.14039727906050145,0.47538136648093793,-1.084134172010316,-0.1568958155466329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
